,Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,Age on Chart
11291,92,Walk Me Home,P!nk,44843,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE,2019,4,23,ca,50
11292,93,Space Cadet (feat. Gunna),Metro Boomin,44746,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz,2019,4,23,ca,112
11293,94,Leave Me Alone,Flipp Dinero,44514,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,2019,4,23,ca,112
11294,95,Splashin,Rich The Kid,43820,https://open.spotify.com/track/3KLo7ByvjCNyBrfz5DZ2mO,2019,4,23,ca,112
11295,96,Pure Cocaine,Lil Baby,43698,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v,2019,4,23,ca,27
11296,97,On My Way,Alan Walker,43543,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,2019,4,23,ca,11
11297,98,Pray You Catch Me,Beyoncé,43088,https://open.spotify.com/track/00v5O7qsglyTtp2q1M9DZr,2019,4,23,ca,0
11298,99,Bohemian Rhapsody - Remastered 2011,Queen,43052,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2019,4,23,ca,112
11299,100,The Bones,Maren Morris,42660,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL,2019,4,23,ca,38
11300,1,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,283700,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,2019,4,24,ca,19
11301,2,bad guy,Billie Eilish,227827,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,4,24,ca,26
11302,3,Old Town Road,Lil Nas X,209263,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,2019,4,24,ca,49
11303,4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,140072,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019,4,24,ca,113
11304,5,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,133867,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,2019,4,24,ca,113
11305,6,MIDDLE CHILD,J. Cole,121721,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019,4,24,ca,90
11306,7,Wow.,Post Malone,120320,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019,4,24,ca,113
11307,8,SOS,Avicii,120068,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP,2019,4,24,ca,13
11308,9,Going Bad (feat. Drake),Meek Mill,114393,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019,4,24,ca,113
11309,10,7 rings,Ariana Grande,113040,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019,4,24,ca,96
11310,11,Sucker,Jonas Brothers,113037,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,2019,4,24,ca,54
11311,12,Talk (feat. Disclosure),Khalid,112913,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019,4,24,ca,19
11312,13,Sanguine Paradise,Lil Uzi Vert,111280,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,2019,4,24,ca,14
11313,14,Boy With Luv (feat. Halsey),BTS,109852,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2019,4,24,ca,12
11314,15,bury a friend,Billie Eilish,103072,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2019,4,24,ca,84
11315,16,Pure Water (with Migos),Mustard,102465,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp,2019,4,24,ca,96
11316,17,Murder On My Mind,YNW Melly,96931,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2019,4,24,ca,69
11317,18,Power is Power,SZA,93517,https://open.spotify.com/track/35RDmXJ59YYGNlv1KfTGsP,2019,4,24,ca,5
11318,19,wish you were gay,Billie Eilish,92796,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,2019,4,24,ca,51
11319,20,Shallow,Lady Gaga,92206,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,4,24,ca,113
11320,21,when the party's over,Billie Eilish,88461,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2019,4,24,ca,113
11321,22,Here With Me,Marshmello,86957,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019,4,24,ca,47
11322,23,Pop Out (feat. Lil Tjay),Polo G,83130,https://open.spotify.com/track/5AjINjwKyRvQJhSe2zpPHi,2019,4,24,ca,31
11323,24,Earth,Lil Dicky,82333,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO,2019,4,24,ca,5
11324,25,"break up with your girlfriend, i'm bored",Ariana Grande,80245,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019,4,24,ca,75
11325,26,Better,Khalid,78741,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019,4,24,ca,113
11326,27,Freaky,Tory Lanez,78336,https://open.spotify.com/track/0NJp8GyCOWnQh71xKSPfuV,2019,4,24,ca,40
11327,28,Don't Call Me Up,Mabel,76507,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,2019,4,24,ca,73
11328,29,Eastside (with Halsey & Khalid),benny blanco,76417,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019,4,24,ca,113
11329,30,Without Me,Halsey,76216,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,4,24,ca,113
11330,31,Happier,Marshmello,76097,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,4,24,ca,113
11331,32,Look Back at It,A Boogie Wit da Hoodie,75866,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2019,4,24,ca,113
11332,33,Mixed Personalities (feat. Kanye West),YNW Melly,75284,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL,2019,4,24,ca,70
