,Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,Age on Chart
171,72,Vuelve,Sebastian Yatra,57912,https://open.spotify.com/track/6WSAPEkvEfcEUgSTAo1D3S,2019,1,2,es,1
172,73,Mala Mía - Remix,Maluma,57459,https://open.spotify.com/track/6sAwJPgaSQ9Q4XGnbx1gZb,2019,1,2,es,1
173,74,Bien Duro,C. Tangana,56958,https://open.spotify.com/track/3joo84oco9CD4dBsKNWRRW,2019,1,2,es,1
174,75,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofia Reyes,56129,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b,2019,1,2,es,1
175,76,DI MI NOMBRE - Cap.8: Éxtasis,ROSALÍA,56098,https://open.spotify.com/track/2Sfl7odHUmG7qc8SbqUyzE,2019,1,2,es,1
176,77,Mala Mía,Maluma,55253,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh,2019,1,2,es,1
177,78,Besos En Guerra,Morat,55217,https://open.spotify.com/track/1mlGScrDQqHqmhdIqE8MmA,2019,1,2,es,0
178,79,Ya No Tiene Novio,Sebastian Yatra,54970,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019,1,2,es,1
179,80,Amigos Con Derechos,Reik,54951,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,2019,1,2,es,1
180,81,One Kiss (with Dua Lipa),Calvin Harris,54590,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2019,1,2,es,1
181,82,Quiere Beber,Anuel AA,54137,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z,2019,1,2,es,1
182,83,Flames,David Guetta,53040,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh,2019,1,2,es,0
183,84,Me Niego (feat. Ozuna & Wisin),Reik,52891,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T,2019,1,2,es,1
184,85,No Quiero Amarte (feat. Zion & Lennox),Justin Quiles,52412,https://open.spotify.com/track/5bITfqKGaPakO1l99hOMsI,2019,1,2,es,1
185,86,200 Mph,Bad Bunny,50947,https://open.spotify.com/track/5jGUJXnELDaDTgiRjD9lsg,2019,1,2,es,1
186,87,Sin Culpa (feat. DrefQuila),Duki,50695,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS,2019,1,2,es,1
187,88,Kiss and Make Up,Dua Lipa,50635,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,2019,1,2,es,0
188,89,Estamos Bien,Bad Bunny,50220,https://open.spotify.com/track/2OWVCFTolecLiGZPquvWvT,2019,1,2,es,1
189,90,Esta Vez,Cepeda,50046,https://open.spotify.com/track/4xLg8ilWzOYwHeB92ZDmoD,2019,1,2,es,0
190,91,Promises (with Sam Smith),Calvin Harris,49868,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019,1,2,es,1
191,92,Happier,Marshmello,49762,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,1,2,es,1
192,93,Cuando Perriabas,Bad Bunny,48254,https://open.spotify.com/track/5mj8WVFcKdGA8p9HWGTSLc,2019,1,2,es,1
193,94,Callao,Wisin & Yandel,47983,https://open.spotify.com/track/3gu0fRSgFuc4FmrtIv0DnC,2019,1,2,es,1
194,95,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,47828,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2019,1,2,es,0
195,96,Si Estuviésemos Juntos,Bad Bunny,47764,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI,2019,1,2,es,0
196,97,Shallow,Lady Gaga,47434,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,1,2,es,0
197,98,In My Mind,Dynoro,47414,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,1,2,es,1
198,99,La Forma en Que Me Miras,Super Yei,46437,https://open.spotify.com/track/6t94PGXYAuo9GbJEnMpPcW,2019,1,2,es,1
199,100,IDGAF,Dua Lipa,46429,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2019,1,2,es,0
