Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
28,whoa (mind in awe),XXXTENTACION,596777,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa,2019,1,1,us,0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147,157777,4
29,Moonlight,XXXTENTACION,575048,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019,1,1,us,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4
30,Taste (feat. Offset),Tyga,571013,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2019,1,1,us,0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,232959,4
31,imagine,Ariana Grande,563447,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F,2019,1,1,us,0.714,0.474,8,-4.993,1,0.039,0.374,0,0.106,0.376,62.484,212293,3
32,Better,Khalid,550240,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019,1,1,us,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320,4
33,Armed And Dangerous,Juice WRLD,550122,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,2019,1,1,us,0.736,0.67,10,-6.702,1,0.311,0.186,0,0.114,0.845,130.032,169999,4
34,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,526153,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019,1,1,us,0.841,0.798,1,-4.206,0,0.229,0.153,3.33e-06,0.0618,0.591,95.948,212500,4
35,Sweet but Psycho,Ava Max,517960,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,1,1,us,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,187436,4
36,BAD!,XXXTENTACION,511990,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ,2019,1,1,us,0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,94246,4
37,Saturday Nights,Khalid,497032,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019,1,1,us,0.551,0.44,10,-8.559,1,0.0985,0.606,3.02e-05,0.11,0.341,167.923,210667,4
38,Yes Indeed,Lil Baby,487028,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,2019,1,1,us,0.964,0.346,5,-9.309,0,0.53,0.035,0,0.108,0.562,119.958,142273,4
39,KIKA,6ix9ine,479744,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3,2019,1,1,us,0.745,0.715,1,-3.368,0,0.245,0.128,0,0.182,0.342,94.513,136032,4
40,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,474057,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2019,1,1,us,0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903,4
41,Psycho (feat. Ty Dolla $ign),Post Malone,473934,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019,1,1,us,0.739,0.559,8,-8.011,1,0.117,0.58,0,0.112,0.439,140.124,221440,4
42,when the party's over,Billie Eilish,470575,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,2019,1,1,us,0.498,0.104,1,-14.08,0,0.0621,0.979,7.86e-05,0.0895,0.205,124.001,199931,3
43,FEFE,6ix9ine,465215,https://open.spotify.com/track/4QIyEq7TcTdAcxjI2AFlAK,2019,1,1,us,0.931,0.387,1,-9.127,1,0.412,0.088,0,0.136,0.376,125.978,179405,4
44,In My Feelings,Drake,453913,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2019,1,1,us,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,4
45,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,446094,https://open.spotify.com/track/74lnM5V6ecvoTPV0fvptx9,2019,1,1,us,0.808,0.617,10,-9.32,0,0.442,0.113,0,0.734,0.632,149.962,166400,4
46,YOSEMITE,Travis Scott,443633,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR,2019,1,1,us,0.785,0.554,0,-6.571,1,0.0409,0.283,3.4e-06,0.116,0.144,128.047,150043,4
